budget,revenue,runtime,vote_average,vote_count,release_date,popularity,id
55000000,121969216,133,5.8,261,3/15/1996,13.106291,2320
0,0,105,6.5,112,5/15/1976,8.932494,5879
0,0,91,7,7,9/9/1994,0.534606,83718
8000000,0,111,7.2,194,5/7/1993,8.62724,11971
0,0,114,5.9,35,10/8/1993,6.579753,2625
0,0,98,5.5,11,10/15/1993,13.011091,31911
25000000,441286195,125,7,1638,11/24/1993,11.16553,788
0,0,131,7.5,105,9/14/1993,8.665198,21450
12000000,15826984,107,4.8,202,7/18/1994,9.9697,11231
0,0,112,4.8,5,9/16/1994,0.596207,41588
20000000,15340000,118,6.1,86,4/29/1994,9.715187,10447
40000000,0,87,4.8,67,7/22/1994,15.534707,31586
4000000,0,93,6.7,53,9/1/1992,3.800785,9300
30000000,135130999,138,7.2,376,11/24/1993,8.040589,9559
26000000,206678440,125,7.6,1019,12/22/1993,13.373006,9800
7000000,116700000,121,7.1,290,5/19/1993,7.436758,713
14000000,27515786,109,6.9,47,7/23/1993,6.972599,8291
0,23042200,112,6,28,9/24/1993,3.199976,18133
0,8638072,109,5.6,41,10/21/1994,7.272296,25557
0,0,108,5.8,12,10/21/1994,8.506727,22588
11000000,11439193,97,6.7,99,3/9/1994,5.868677,10872
11500000,23237911,134,7.5,213,11/5/1993,12.222576,1245
40000000,24332324,128,5.9,83,6/3/1994,4.985157,11858
0,107198790,125,5.8,188,7/30/1993,6.279082,7007
0,0,118,5.5,43,10/28/1994,3.416181,10467
22000000,10696210,104,4.2,309,4/17/1993,8.685798,5550
20000000,35739755,104,6.4,575,7/28/1993,17.136672,8005
11500000,3275585,100,5.7,36,9/13/1993,9.796318,2088
0,0,94,6.6,126,3/5/1992,5.157926,10412
800000,1001437,114,5.6,10,10/8/1993,0.941994,47889
12000000,22750363,114,7.2,187,9/17/1993,5.914833,14534
0,0,99,4,5,11/3/1993,1.065843,56583
0,0,126,6.2,11,8/19/1992,1.031556,41878
22000000,321365567,195,8.3,4436,11/29/1993,41.725123,424
0,0,101,5.3,37,9/30/1994,5.715608,35233
0,7266383,110,7.3,100,8/13/1993,12.048587,14291
0,0,105,5.9,8,9/30/1994,0.882596,103413
0,0,102,7.1,232,8/13/1993,6.499523,11236
13000000,7820688,95,6.4,137,4/13/1994,5.305311,11592
25000000,48063435,108,5.4,140,7/1/1994,7.881107,8850
22000000,0,131,6.8,61,12/25/1993,2.96586,10445
0,6110979,187,6.9,136,9/5/1993,8.829337,695
0,0,106,5.7,26,9/2/1994,4.13516,43535
0,7770731,98,5.2,31,10/1/1993,2.86213,12519
0,0,112,6.5,75,12/8/1993,8.730025,23210
21000000,227799884,105,6.5,630,6/24/1993,10.234919,858
40000000,116300000,108,4.9,144,5/21/1993,11.23297,867
28000000,33139618,117,7.9,3833,6/25/1982,96.272374,78
0,36448200,95,5.6,81,7/2/1993,9.122718,13203
20000000,11585483,93,6.1,131,7/30/1993,8.051914,10442
30,0,102,5.4,223,9/17/1993,13.390917,11074
0,0,113,4,4,11/20/1985,1.825468,33367
48000000,20915465,104,4,236,5/28/1993,7.198455,9607
7400000,7690013,96,6.1,53,4/15/1994,3.644641,17585
50000000,16478900,102,5,82,9/23/1994,8.012225,9057
0,0,93,7.4,9,11/26/1993,0.873068,20967
0,0,93,6.3,57,4/8/1994,10.82236,10635
18000000,75634409,76,7.6,2135,10/9/1993,17.730913,9479
30000000,53898845,105,6.2,219,11/11/1993,6.34785,10057
25000000,56505065,130,7.4,632,12/25/1993,11.338194,11969
0,0,107,5.5,5,9/9/1994,0.85586,41590
12500000,12281551,120,7.5,762,9/9/1993,17.189328,319
0,0,96,7.3,19,12/5/1993,1.273617,26408
27000000,13670688,80,6.2,178,11/23/1994,7.436001,15139
0,0,112,6,2,2/4/1994,0.741522,161158
0,0,0,0,1,1/1/1994,0.38247,218473
0,0,97,3,2,9/14/1994,0.422224,85247
0,0,88,6.9,103,5/24/1995,5.14056,11446
0,0,160,6.3,43,9/29/1993,2.759302,51980
0,1596687,102,4.7,22,4/22/1994,9.85327,24405
0,0,94,6.4,153,9/12/1993,5.513024,11655
0,0,95,4,3,11/10/1993,0.449733,11800
0,0,117,6.8,58,10/28/1993,3.647321,8223
0,0,100,5.1,10,1/21/1994,0.441585,14587
0,0,119,6,20,6/29/1994,1.960563,31504
0,0,102,6.2,10,9/24/1993,1.764582,41653
0,0,102,0,0,9/5/1993,0.00015,53185
0,0,90,0,0,7/29/1994,0.002789,95743
0,0,100,7.2,74,10/1/1992,3.456868,23637
200000,0,106,5.3,29,1/15/1994,2.799575,17600
0,67308282,82,6.3,214,8/5/1994,6.707109,10897
0,0,82,0,0,9/10/1993,8.20E-05,349394
0,0,94,5,31,8/17/1994,3.139316,21352
0,0,92,5,5,1/1/1993,0.046196,68806
0,3021629,97,4.4,5,9/16/1994,1.943323,37345
0,0,102,7,24,1/30/1996,6.784687,32562
0,0,94,6.8,4,1/1/1993,1.040873,47507
0,0,100,6.9,46,10/12/1993,2.904734,25403
0,0,106,6,1,5/20/1993,1.213481,124304
0,0,84,5.9,87,2/16/1995,4.233092,9066
18000000,476684675,103,7.1,2487,11/9/1990,0.702543,771
22000000,505000000,127,6.9,1381,7/12/1990,11.945397,251
28000000,504050219,90,7.4,3495,11/25/1992,16.357419,812
100000000,520000000,137,7.7,4274,7/1/1991,22.661695,280
22000000,424208848,181,7.6,1084,11/9/1990,11.654349,581
0,0,92,6.3,4,2/14/1995,0.426887,80350
35000000,411348924,126,7,2145,6/23/1989,19.10673,268
19000000,272742922,119,8.1,4549,2/1/1991,4.307222,274
1488423,184925486,83,6.9,1973,12/20/1937,16.263878,408
25000000,377350553,84,7.5,3029,11/13/1991,23.433511,10020
2600000,84300000,88,6.9,1412,2/23/1940,14.202284,10895
14000000,463000000,119,7,1807,3/23/1990,13.348451,114
0,0,87,6,6,12/1/1993,0.345748,41043
6244087,638641,145,7.7,266,6/17/1969,11.722424,576
0,0,101,5.5,15,11/23/1994,3.40523,15477
0,0,113,6.5,1,2/5/1994,0.088451,59146
0,0,60,7,2,9/27/1994,0.076352,124472
0,0,106,6.1,20,3/16/1995,2.47308,30528
0,97529550,108,6.1,160,12/20/1996,7.009946,7300
0,13940383,93,5,64,3/17/1995,4.983552,10824
0,0,112,5,1,12/31/1993,1.461029,261246
7000000,60611975,98,7.7,2080,4/5/1996,12.61469,275
0,32709423,89,6,105,3/8/1996,14.657754,25059
9300000,0,90,6.3,150,8/7/1981,7.640073,11827
4000000,16675000,86,4.9,111,3/8/1996,5.263187,8766
8000000,0,97,4.6,30,5/3/1996,8.174116,23570
0,0,112,7.1,51,2/9/1996,2.420301,47333
500000,0,91,4,3,4/12/1996,0.618066,54850
0,0,100,7.1,10,5/5/1974,1.306628,51242
4000000,55675257,78,7.1,1287,12/23/1970,9.834047,10112
0,0,107,6.9,43,9/22/1995,2.286788,4307
0,0,118,5.1,24,2/14/1996,1.620174,46029
0,0,94,3.6,24,3/15/1996,5.174212,32308
0,0,105,7.5,4,1/1/1991,0.736081,88893
0,0,127,6.4,4,5/14/1993,0.516924,52873
0,0,90,5,1,9/6/1996,0.173207,123505
0,0,83,4.7,3,12/8/1995,0.793932,340210
0,0,98,7.4,5,1/1/1990,1.983301,44281
0,0,108,5.7,15,4/4/1996,2.256747,28121
0,442965,92,6.5,82,9/8/1995,4.619915,12520
30000000,102616183,129,7.4,644,4/3/1996,10.326213,1592
0,0,89,6,1,9/8/1995,0.065827,166901
0,0,109,5.4,5,1/26/1996,1.67218,36447
0,8620678,82,5,50,3/29/1996,5.028897,19042
0,0,109,7,53,1/1/1995,6.144235,38884
0,0,80,6.6,5,5/17/1995,0.466476,47449
33500000,0,92,3.6,17,12/14/1995,2.583686,36259
0,0,109,5.6,14,3/29/1996,6.207993,41852
0,0,88,3,3,3/22/1996,0.319215,40926
0,0,90,5.5,96,3/29/1996,5.70904,9099
0,218626,110,5.1,10,6/2/1995,1.523446,2021
12000000,4939939,108,5.7,17,3/22/1996,4.405169,61752
0,0,107,5.4,74,3/22/1996,4.530079,10988
0,0,90,6,145,12/14/1994,4.728163,11479
0,0,97,5,1,9/11/1995,0.149157,398959
0,0,,4,1,3/21/1996,0.066123,287305
0,65335,,0,0,3/14/1996,0.002229,339428
0,0,106,7.1,16,4/12/1996,1.784647,12652
46000000,100860818,117,6.2,240,7/4/1996,11.595316,10684
80000000,457696359,110,6.7,2677,5/22/1996,15.793477,954
0,0,85,7.7,6,2/10/1995,0.494977,68445
0,0,123,6.2,19,6/14/1996,2.337263,18989
0,0,86,5.3,7,3/6/1996,0.821299,10801
0,0,100,6.2,10,4/22/1995,0.396626,54285
57000000,115267375,103,6.4,553,5/31/1996,23.63659,8840
0,0,,0,0,2/29/1996,0.439989,278978
0,0,93,0,0,9/12/1995,0.622885,124625
0,0,100,5.4,46,5/31/1996,3.09233,11107
0,0,100,6,4,12/1/1993,1.558066,16417
0,0,92,0,0,7/26/1995,0.002444,70934
0,0,115,7.3,73,3/10/1960,3.804493,10363
0,0,94,5.3,3,8/8/1996,0.987434,161070
38000000,28921264,79,6.2,375,4/12/1996,13.217623,10539
0,0,97,6.1,157,4/12/1996,6.954926,10543
0,0,89,5.9,26,4/2/1996,2.299851,18414
13000000,9789900,91,4.8,4,4/3/1996,1.296862,47502
14000000,0,170,7.5,143,4/11/1995,14.587894,11902
0,0,130,6.1,23,3/8/1995,3.582047,27098
0,684351,90,5.2,23,3/1/1996,3.085207,25087
0,536364,125,7.9,63,8/26/1955,3.900709,5801
0,16000,117,8.2,40,5/1/1959,2.381806,896
0,0,73,7,71,4/19/1996,2.985163,3065
0,0,100,0,0,3/15/1996,0.001662,318177
80000000,250200000,88,6.5,1335,11/15/1996,11.054251,2300
9000000,2500000,98,5.7,149,10/10/1968,14.304205,8069
0,0,90,8,1,1/1/1995,0.062388,288173
0,0,98,5.5,1,1/1/1996,0.466991,187851
0,0,25,7.5,8,3/26/1994,0.459376,27768
0,0,0,8,2,9/22/1995,0.117662,221917
220000,0,100,6.8,100,5/5/1965,4.658149,8072
0,0,128,6.8,21,11/4/1981,2.272213,35797
0,0,75,7.5,4,1/1/1994,0.18343,88030
0,0,110,0,0,5/20/1993,0.004117,185191
0,0,96,5.8,9,1/18/1980,0.400023,83857
0,0,110,6.2,9,3/22/1996,2.791667,33245
0,0,118,8,1,10/27/1994,0.487357,124460
0,0,107,4.7,37,7/28/1995,4.357971,27281
0,0,115,5,1,2/16/1995,0.122178,105045
25000000,10070000,105,5.5,26,4/19/1996,9.1861,40001
0,0,94,3.9,18,10/23/1996,1.899069,29621
0,0,0,6.5,2,1/1/1994,0.71066,117730
0,0,114,5.8,60,4/19/1996,10.68537,20762
0,0,94,5.1,7,3/12/1996,1.217249,37144
0,0,88,7.4,5,8/18/1995,0.877853,48260
0,0,99,5.5,29,9/13/1996,10.298582,12656
0,62949,99,3.3,5,6/9/1995,1.099187,38867
0,0,0,0,0,1/1/1991,0.006854,277270
0,0,90,6.8,24,9/15/1995,2.25008,25969
0,0,138,6.7,15,9/1/1992,0.755047,44103
275000,0,130,7.1,36,11/24/1968,7.918418,753
0,0,86,5.3,11,5/10/1996,1.579153,43634
30000000,57400547,95,5.3,126,4/19/1996,7.941972,9103
0,0,102,7.1,9,3/4/1996,0.947007,90214
0,0,99,5.1,7,4/26/1996,1.231692,29649
0,0,107,6.2,73,4/26/1996,5.79463,10990
0,0,93,5.7,86,4/26/1996,5.121203,8866
31000000,74151346,74,6.5,372,11/18/1988,10.813579,12233
0,0,91,4.9,35,4/19/1996,1.940747,23449
25530000,20080020,95,5.3,85,5/17/1996,4.557006,36355
0,0,100,6,10,5/3/1994,1.926109,37667
0,0,103,4.4,11,5/10/1994,0.709209,90148
9000000,0,121,7.2,397,12/23/1995,6.505272,922
35000000,15000000,135,6.7,25,9/20/1995,1.690768,11876
0,0,91,6.6,27,1/5/1975,6.035166,52633
0,0,106,5.5,5,11/10/1995,1.133409,62364
0,0,107,7.1,433,1/27/1993,7.326169,11687
45000000,0,117,5.5,158,7/19/1996,8.768806,9304
0,0,112,10,1,5/1/1996,0.037443,73183
0,0,86,0,0,3/20/2002,0.003949,131232
15000000,24769466,101,6.3,388,5/3/1996,12.860385,9100
0,0,91,5.1,29,5/3/1996,3.321765,20759
0,5,103,5.6,9,5/2/1996,1.196686,46063
0,0,95,0,0,,0.005625,365371
0,0,95,7,21,1/1/1995,1.92386,32513
0,0,104,7.7,11,8/1/1995,0.543042,40651
25000000,0,132,5,17,5/17/1996,9.264679,36915
4800000,3014000,99,5.5,5,5/10/1996,0.343579,40507
75000000,335062621,136,6.9,1474,6/6/1996,13.249824,9802
0,0,91,5.5,6,4/12/1996,0.746662,25697
4000000,0,105,7,105,3/25/1994,6.247819,21588
92000000,494471524,113,6.1,966,5/10/1996,8.739144,664
0,3793614,98,3.9,117,5/2/1996,5.877599,11867
0,0,102,5,1,10/31/1995,0.125882,47119
0,0,92,0,0,4/11/1996,0.652621,314352
0,2287714,83,7.8,854,11/18/1995,10.686166,9323
0,0,92,5.5,125,10/25/1996,4.856229,10280
18000000,0,81,4.9,148,5/24/1996,8.202057,10535
0,0,102,0,0,8/23/1995,0.594716,124613
0,0,30,7.5,223,12/24/1995,6.796858,532
0,0,78,6.6,33,12/25/1948,4.386329,26744
0,0,94,4.2,22,8/30/1996,1.751457,16299
25000000,14048372,115,6.1,200,5/31/1996,6.497591,10547
0,0,103,0,0,8/4/1943,0.068254,245268
1800000,9440272,95,8,1472,1/29/1964,9.80398,935
0,0,100,7.8,4,9/30/1992,0.160571,55613
0,0,88,0,0,,0.75,215107
0,0,92,7.2,7,9/11/1995,0.851078,41007
0,0,94,5.8,20,11/3/1995,5.508101,35645
0,0,113,7,5,12/7/1950,1.048075,110465
0,0,91,10,1,4/13/1995,0.146287,255546
0,0,100,7.1,73,9/16/1994,5.215992,40751
0,0,86,8,3,4/1/1994,0.401531,275096
0,0,105,0,0,11/10/1995,0.001608,85778
0,0,134,7.4,116,1/21/1993,7.667284,11101
45000000,17300889,100,4.7,138,6/6/1996,8.079541,9826
50000000,113309743,115,4.4,210,6/28/1996,11.341502,9879
0,0,102,5.7,15,12/6/1996,1.427756,63564
0,0,105,7.7,11,1/20/1995,0.889498,22621
45000000,58620973,113,5.9,340,8/9/1996,6.287245,7095
0,1814290,103,6.1,32,5/1/1996,2.771201,26890
0,0,107,6.1,4,9/10/1995,0.365418,46732
0,0,96,0,0,9/9/1995,0.099602,124633
0,0,80,6.5,2,11/17/1987,0.514363,202425
0,0,80,5,1,5/26/1992,0.011938,196940
0,0,85,7.3,10,7/1/1973,0.043903,77771
0,0,75,5,1,1/1/1982,0.049573,181083
0,0,121,5.5,24,5/16/1968,1.794298,41225
0,0,109,0,0,5/4/1994,0.001687,188589
50,0,90,6.3,5,1/1/1995,0.837911,87190
4000000,16491080,93,7.8,2737,2/23/1996,19.348466,627
1000000,0,113,3.9,4,5/30/1997,2.700061,32872
75000000,816969268,145,6.7,3334,6/25/1996,17.634197,602
0,0,116,6.6,99,3/29/1996,6.418805,14553
55000000,18626419,116,5.7,202,8/15/1996,12.202063,9566
100000000,100138851,91,6.8,1182,6/21/1996,13.553999,10545
47000000,102825796,96,5.7,603,6/10/1996,7.586577,9894
27000000,25023434,113,6.7,248,7/4/1996,11.633347,11543
100000000,242295562,115,5.6,553,6/21/1996,6.919314,9268
0,0,180,6.7,3,1/1/1995,0.10705,52059
54000000,128769345,95,5.4,717,6/26/1996,9.651581,9327
0,0,105,6.8,3,8/9/1990,0.202495,123763
0,65352,82,7.2,6,5/15/1994,0.826372,81949
0,0,97,0,0,1/1/1987,0.043125,42005
0,0,90,8,1,1/1/1993,0.000308,124306
0,0,100,7,1,9/9/1994,0.05956,183955
0,0,102,5.1,2,9/27/1994,0.970688,44535
0,0,80,6.3,3,1/1/1974,0.147662,44495
0,0,0,0,0,9/18/1991,0.573423,78285
80000000,159212469,115,5.8,385,12/6/1996,11.995799,11228
30000000,29359216,110,6.7,413,7/18/1996,12.09096,10779
5000000,13269963,135,6.9,79,6/21/1996,9.069963,26748
12000000,0,100,5.7,47,7/10/1996,4.086563,38223
32000000,152036382,123,6.2,328,7/5/1996,5.575992,9294
0,0,86,6.6,8,7/17/1996,0.913281,49963
3500000,9482579,96,5.7,71,8/26/1996,10.827266,11363
40000000,152266007,149,7,522,7/24/1996,13.309013,1645
0,665450,88,6.2,9,9/13/1996,7.031279,31546
0,0,94,6.5,4,3/22/1995,0.227128,77056
23000000,0,109,5.2,32,8/14/1996,2.318141,36344
25000000,17193231,98,5.2,49,7/19/1996,3.906949,18550
20000000,0,93,3.6,60,7/17/1996,8.962892,11511
0,0,106,6,1,10/23/1994,0.091984,172198
30000000,0,93,5.4,35,10/31/1996,3.521921,34170
0,0,0,6,2,5/22/1996,1.56604,281085
0,0,89,4,1,5/17/1996,0.926867,109478
0,0,102,7,2,9/10/1995,0.145092,124645
0,0,90,5.8,42,8/23/1996,9.898696,12606
0,0,82,6,1,5/26/1993,0.036699,69895
0,0,104,7.4,8,9/21/1956,1.116063,35206
0,0,123,6.5,2,1/1/1992,0.270432,151489
0,0,89,6.5,25,3/2/1967,1.683348,4837
0,0,139,6.3,4,9/11/1993,0.000578,12632
0,0,100,5.2,9,5/30/1996,1.165202,9098
0,0,,4,1,6/20/1996,0.106345,282919
0,0,91,6.5,6,9/6/1995,1.606957,124614
0,0,90,5,55,7/26/1996,7.523528,18975
13000000,4619014,78,5,87,7/26/1996,9.490858,11962
26000000,116400000,102,6.5,172,9/20/1996,10.177303,2925
0,0,99,7.2,10,10/1/1995,0.940228,28628
80000000,309492681,117,6.4,482,11/8/1996,8.772188,3595
0,21302121,86,5.4,51,10/25/1996,4.220058,9308
0,0,89,5.4,8,8/2/1996,0.879852,92381
0,258263,102,6.3,30,8/23/1996,3.186891,18555
50000000,60209334,107,5.3,291,8/2/1996,15.874491,12123
36000000,33459416,98,6.9,892,8/2/1996,10.034915,10830
6000000,22231658,121,6.7,152,8/2/1996,6.593011,3573
13000000,17917287,84,5.2,119,8/29/1996,6.554679,10546
0,0,108,5,32,8/14/1996,12.297782,18862
0,0,90,7.5,130,1/11/1960,9.935891,31417
15000000,5600000,87,5,63,8/16/1996,3.450402,9431
0,0,87,7,1,6/1/1995,0.042365,124619
0,0,90,0,0,3/30/1994,0.001652,297645
0,0,99,7,2,1/1/1994,0.076062,48144
0,0,85,7.5,4,9/14/1995,1.663948,46986
0,0,98,5,1,9/6/1996,0.404501,144982
6000000,12643776,117,6.8,17,8/23/1996,1.19589,47907
50000000,42277365,97,5.6,381,8/9/1996,12.229381,10061
0,0,123,6.8,23,1/1/1995,1.781952,36266
2962051,3011195,108,6.6,97,8/9/1996,4.797674,549
45000000,53854588,135,5.9,152,8/16/1996,6.24966,10478
200000,300000,109,6,1,6/2/1991,0.124273,66634
0,0,98,6.4,12,6/1/1958,0.969254,116690
0,0,104,6,2,8/28/1990,0.629807,213917
0,0,0,6,1,1/1/1993,0.03537,145925
0,0,113,5,1,1/1/1949,0.036478,100914
6000000,245066411,175,8.5,6024,3/14/1972,41.109264,238
0,0,90,6.1,34,10/5/1994,8.593319,159
900000,20483423,95,6.7,109,7/4/1992,6.751864,11134
500000,431326,88,6.3,9,1/22/1996,1.143656,88224
0,0,89,0,0,4/29/1953,0.096079,132641
1850000,0,108,6.4,10,4/5/1996,0.90913,42758
4500000,7011317,108,6.9,203,9/13/1996,12.449574,9303
17000000,0,89,4.9,17,8/23/1996,3.714049,23945
0,0,109,6.1,7,11/8/1990,0.913987,37820
18000000,0,116,6.1,13,8/16/1996,5.130136,22479
53000000,0,94,4.7,48,5/30/1997,2.289647,9054
0,0,82,4,2,7/12/1996,0.14315,241058
0,0,118,7.3,16,9/2/1994,1.404588,11985
0,0,101,4,2,1/31/1976,0.364246,10232
0,0,91,6.3,10,9/6/1996,0.705136,59569
0,0,0,0,0,1/1/1994,0.001771,410921
0,0,104,5.8,12,10/21/1993,1.262539,38955
0,0,90,5.2,3,8/21/1996,0.635669,110513
0,0,104,7.7,3,8/30/1995,0.109406,114089
60000000,33956608,110,5.8,130,1/10/1997,7.699967,11015
40000000,49627779,96,4.6,148,8/23/1996,12.725343,9306
0,0,101,5.3,28,8/30/1996,6.510437,12559
8000000,0,94,6.6,18,8/30/1996,9.028947,58770
0,0,89,5,2,6/8/1995,0.234665,124851
32000000,0,110,5.4,46,9/6/1996,2.523605,3587
25000000,22611954,84,5.4,164,9/6/1996,7.859132,10723
0,0,96,6.8,4,10/30/1998,0.978989,56077
0,0,71,6.1,86,3/16/1995,6.372442,19004
0,0,0,5,1,9/1/1994,0.062128,101230
0,0,,0,0,10/8/1988,0.437895,253632
5000000,15116634,88,5,173,9/29/1995,8.768288,10987
0,0,134,7,22,10/31/1996,4.69668,44705
0,0,114,7.1,13,11/1/1996,6.038784,20318
0,0,88,6.3,8,3/10/1933,0.472479,43596
0,0,110,7.5,4,5/25/2010,0.14713,79782
0,0,115,7.4,18,5/5/1994,2.115268,26933
3000000,0,170,6.1,41,7/12/1943,14.373861,27854
0,0,112,7.7,196,12/5/1940,8.888069,981
2540800,7200000,103,7.9,747,4/10/1952,11.064858,872
2723903,4500000,113,6.9,133,8/8/1951,5.565203,2769
0,0,103,7,162,2/13/1957,5.461487,13320
2500000,9500000,110,7.6,1082,10/5/1961,10.879289,164
2479000,28000000,128,8,1162,5/9/1958,18.20822,426
1000000,36764313,112,8.2,1531,8/1/1954,17.911314,567
325000,4500000,105,7.7,283,2/22/1934,6.465257,3078
2068000,0,114,7.2,73,5/4/1944,14.545058,13528
520000,0,107,7.2,17,10/12/1934,2.863935,28288
4000000,13275000,136,7.8,1062,7/7/1959,12.410427,213
3000000,25000000,125,8.1,498,6/15/1960,11.994281,284
2883848,25000000,122,8,835,3/18/1959,11.845107,239
4000000,13474588,113,7.7,351,12/5/1963,7.098731,4808
878000,10462500,102,7.9,1462,11/26/1942,13.916101,289
375000,1000000,100,7.8,435,11/18/1941,5.782544,963
17000000,72070731,170,7.4,361,10/21/1964,12.494394,11113
2238813,10000000,113,7.4,284,9/28/1954,7.359741,6620
1500000,12000000,119,7.8,502,9/2/1953,11.954806,804
0,0,93,7,22,3/17/1939,5.640722,26531
0,0,113,6.8,66,11/23/1944,7.331511,909
2777000,33754967,102,7.4,1689,8/15/1939,22.064932,630
4000000,400176459,238,7.7,995,12/15/1939,14.240357,770
0,0,92,7.1,35,10/1/1982,2.923672,31044
1752000,5000000,110,8.2,533,8/10/1950,11.709777,599
839727,23217674,119,8,1244,4/30/1941,15.811921,15
10500000,68700000,149,7.9,3075,4/10/1968,22.494622,62
0,0,95,4.8,3,8/27/1947,0.949155,121357
1400000,63463,138,8,367,11/9/1950,12.06308,705
1688000,2270000,133,6.4,26,1/1/1939,5.076649,22490
1288000,6000000,130,7.7,346,4/12/1940,8.590813,223
0,0,120,7,86,8/16/1940,9.955445,25670
2000000,24464742,102,7.8,345,8/15/1946,10.135111,303
1500000,7000000,111,7.3,166,12/28/1945,5.47596,4174
0,0,111,7.1,101,7/11/1957,9.813419,8356
2500000,8750000,106,7.1,299,8/3/1955,5.490505,381
0,0,92,6.6,43,6/16/1950,2.469167,20758
0,0,112,7.1,46,8/7/1953,3.573935,29376
1365000,2279000,110,7.3,77,10/6/1939,5.120036,1859
0,0,130,7.3,55,6/30/1957,8.196679,18299
0,0,116,6.1,68,4/15/1958,10.36311,17281
0,0,94,6.6,11,1/1/1958,1.954175,64382
2033000,3981000,102,7.6,170,5/13/1938,10.685036,10907
0,0,94,7.1,39,11/8/1940,7.431939,32093
1020000,2000000,88,7.6,173,10/11/1944,9.884516,1939
0,0,104,7.3,59,6/26/1947,3.008607,22292
4000000,0,97,6.8,42,9/1/1937,3.166544,3598
609000,3202000,101,7.4,62,9/6/1935,7.122093,3080
0,0,99,7.7,119,3/5/1942,7.274948,198
0,0,94,7.7,69,9/17/1936,5.480098,13562
5400000,35000000,201,7.5,169,10/10/1956,10.864284,1712
1,5,115,7.5,163,3/9/1955,6.42883,220
226408,1423000,93,7.4,97,5/25/1934,10.573867,3529
0,0,92,7.5,171,1/18/1940,9.88321,3085
6000000,42000000,167,6.5,85,10/17/1956,6.164226,2897
3180000,9644124,130,8,1103,12/20/1946,15.031588,1585
1500000,9600000,129,7.9,245,10/19/1939,8.168694,3083
1073000,0,102,7.6,201,2/18/1938,6.60577,900
0,0,119,6.4,23,4/24/1941,2.446972,43795
0,0,115,8.3,4,8/9/1926,0.284522,85638
0,0,91,5,7,6/1/1943,0.264695,50001
0,0,83,6.4,26,7/20/1934,1.831221,43905
0,0,100,5.7,6,9/20/1946,0.594433,22688
0,0,102,6.6,13,3/6/1936,4.709847,23114
0,0,92,5.6,8,1/28/1939,1.758391,26378
0,0,101,6.2,17,12/31/1949,0.896505,40206
0,0,100,6.6,27,2/15/1947,8.08426,22356
0,0,86,7.4,217,6/1/1935,5.865697,260
0,0,117,5.2,14,12/25/1945,8.85591,43488
0,0,116,4.9,16,2/5/1943,1.450989,22613
114000,30000000,96,7.5,591,10/1/1968,14.384198,10331
1300000,10750000,105,7.4,232,12/3/1951,6.636872,488
1000000,0,89,6.2,31,11/24/1953,2.001733,22733
3000000,17570324,108,7.6,168,2/17/1958,11.794846,261
0,105,116,5.1,9,1/1/1954,0.912955,57575
0,0,122,7.3,52,3/12/1941,10.750619,32574
0,0,96,5.8,6,6/28/1938,0.348765,22657
0,0,93,3.8,2,9/30/1937,0.367546,76464
4,25,89,6.2,29,12/8/1932,1.914697,22649
0,0,65,6,1,3/27/1936,0.283269,176841
0,0,83,4,1,10/18/1996,0.064512,125587
0,0,93,7.4,11,1/1/1985,1.060097,39448
0,3028094,95,5,8,2/12/1997,1.463219,52855
0,0,115,6.7,19,11/18/1955,8.500509,39940
0,0,96,0,0,1/26/1995,0.580724,172868
0,0,99,5.3,2,7/26/1996,0.537795,85328
0,0,77,0,0,1/1/1995,0.00264,124632
0,0,107,6.6,114,9/13/1996,5.511155,11076
0,294064,103,4.8,6,4/14/1997,1.262649,63945
0,0,116,6.5,15,9/13/1996,9.364418,58985
0,0,127,6.8,6,9/8/1995,0.751733,890
25000000,51702483,100,5.3,104,9/13/1996,7.370163,10861
28000000,16900000,132,6.8,98,10/25/1996,6.728199,1770
0,8538318,94,4.9,11,9/13/1996,6.746475,44465
0,0,119,0,0,10/4/1996,1.226688,2033
0,0,107,6.8,45,9/20/1996,2.702973,18203
67000000,47267001,101,6.2,263,9/20/1996,11.845918,9333
0,0,110,6.5,5,1/24/1996,1.625873,47260
9000000,41590886,118,6.9,66,11/6/1996,6.85606,9400
0,0,104,5.9,73,9/11/1996,4.989276,9401
2300000,49620,88,6.2,29,9/6/1996,2.781581,12241
0,0,94,6,3,8/22/1979,0.000308,25739
0,0,88,3,1,10/18/1996,0.550278,161806
38000000,17380126,118,5.7,80,9/27/1996,4.990506,11306
45000000,0,92,4.7,102,10/4/1996,5.918737,9625
0,22955097,104,5.3,99,10/4/1996,5.511475,10680
50000000,22540359,113,5.9,62,10/11/1996,3.998494,6346
0,0,100,6.6,34,7/1/1975,4.040945,18660
0,0,93,5.9,14,5/25/1955,5.497359,35115
0,20000000,97,6.5,60,3/21/1975,7.151691,14821
0,0,107,6,126,12/22/1968,10.091707,14136
0,0,88,5.9,77,2/14/1974,4.914603,10869
